date,v,n,value
2005-08-25,436.0,7054.0,Warning system makes the grade during quake
2005-08-25,436.0,7054.0,Sidelines
2005-08-25,436.0,7054.0,Alertness drug arouses fears about 'lifestyle' misuse
2005-08-25,436.0,7054.0,Africa urged to create more fish farms
2005-08-25,436.0,7054.0,News in brief
2005-08-25,436.0,7054.0,Scar prevention:  The healing touch
2005-08-25,436.0,7054.0,History of chemistry: In their element
2005-08-25,436.0,7054.0,Water and life:  Seeking the solution
2005-08-25,436.0,7054.0,Bridging the gap in the German economy
2005-08-25,436.0,7054.0,In brief
2005-08-25,436.0,7054.0,Dual role for Pluto in the great planetary debate
2005-08-25,436.0,7054.0,Extra controls will waste yet more research time
2005-08-25,436.0,7054.0,Complex research on sea lions is worth the expense
2005-08-25,436.0,7054.0,A woman's place in Nature
2005-08-25,436.0,7054.0,Growth factors
2005-08-25,436.0,7054.0,The bigger picture
2005-08-25,436.0,7054.0,Focusing on the stars
2005-08-25,436.0,7054.0,Science in culture: Marine undercurrents
2005-08-25,436.0,7054.0,Neuroscience:  Finding the missing fundamental
2005-08-25,436.0,7054.0,Biological chemistry:  Just add chlorine
2005-08-25,436.0,7054.0,Earth science:  Helium not in store
2005-08-25,436.0,7054.0,Biological chemistry:  Enzymes in focus
2005-08-25,436.0,7054.0,Evolution:  A treasure trove of motors
2005-08-25,436.0,7054.0,50 & 100 years ago
2005-08-25,436.0,7054.0,Synthetic chemistry:  Light on chirality
2005-08-25,436.0,7054.0,Virology: Independent virus development outside a host
2005-08-25,436.0,7054.0,Green chemistry:  Reversible nonpolar-to-polar solvent
2005-08-25,436.0,7054.0,Corrigendum
2005-08-25,436.0,7054.0,Reversing histone methylation
2005-08-25,436.0,7054.0,Evolution of helium isotopes in the Earth's mantle
2005-08-25,436.0,7054.0,Myosin domain evolution and the primary divergence of eukaryotes
2005-08-25,436.0,7054.0,Architecture of floral branch systems in maize and related grasses
2005-08-25,436.0,7054.0,Early planetesimal melting from an age of 4.5662 Gyr for differentiated meteorites
2005-08-25,436.0,7054.0,Meteoritic dust from the atmospheric disintegration of a large meteoroid
2005-08-25,436.0,7054.0,Ferroelectricity from iron valence ordering in the charge-frustrated system LuFe2O4
2005-08-25,436.0,7054.0,Catalytic enantioselective reactions driven by photoinduced electron transfer
2005-08-25,436.0,7054.0,Base stacking controls excited-state dynamics in AT DNA
2005-08-25,436.0,7054.0,Seasonal oscillations in water exchange between aquifers and the coastal ocean
2005-08-25,436.0,7054.0,Frozen magma lenses below the oceanic crust
2005-08-25,436.0,7054.0,Methanotrophic symbionts provide carbon for photosynthesis in peat bogs
2005-08-25,436.0,7054.0,The contribution of species richness and composition to bacterial services
2005-08-25,436.0,7054.0,The neuronal representation of pitch in primate auditory cortex
2005-08-25,436.0,7054.0,Translational control of hippocampal synaptic plasticity and memory by the eIF2 kinase GCN2
2005-08-25,436.0,7054.0,Aminoglycoside antibiotics induce bacterial biofilm formation
2005-08-25,436.0,7054.0,A new family of RhoGEFs activates the Rop molecular switch in plants
2005-08-25,436.0,7054.0,Hassall's corpuscles instruct dendritic cells to induce CD4+CD25+ regulatory T cells in human thymus
2005-08-25,436.0,7054.0,The DNA damage pathway regulates innate immune system ligands of the NKG2D receptor
2005-08-25,436.0,7054.0,Cryptic chlorination by a non-haem iron enzyme during cyclopropyl amino acid biosynthesis
2005-08-25,436.0,7054.0,Atomic model of a myosin filament in the relaxed state
2005-08-25,436.0,7054.0,Corrigendum:  Human contribution to the European heatwave of 2003
2005-08-25,436.0,7054.0,Corrigendum: Magnetic carbon
2005-08-25,436.0,7054.0,Erratum: Measurement of the conductance of single conjugated molecules
2005-08-25,436.0,7054.0,For love or money
2005-08-25,436.0,7054.0,Chemistry's small world
2005-08-25,436.0,7054.0,"Faith Vilas, director, MMT Observatory, Mount Hopkins, Arizona"
2005-08-25,436.0,7054.0,Scientists & societies
2005-08-25,436.0,7054.0,Graduate Journal:  Rule of seven
2005-08-25,436.0,7054.0,Effective Talent Management
2005-08-25,436.0,7054.0,Highlight on Norway
2005-08-25,436.0,7054.0,MAXO signals
2005-08-18,436.0,7053.0,Science and religion in harmony
2005-08-18,436.0,7053.0,Ratings games
2005-08-18,436.0,7053.0,Climate for progress
2005-08-18,436.0,7053.0,Research highlights
2005-08-18,436.0,7053.0,Synthetic biologists face up to security issues
2005-08-18,436.0,7053.0,NASA draws up blueprint for craft to reach Moon and Mars
2005-08-18,436.0,7053.0,Warming debate highlights poor data
2005-08-18,436.0,7053.0,Climate sceptics place bets on world cooling down
2005-08-18,436.0,7053.0,Sidelines
2005-08-18,436.0,7053.0,Survey questions safety of alternative medicine
2005-08-18,436.0,7053.0,WHO urges regional offices to stockpile flu drug for staff
2005-08-18,436.0,7053.0,Kansas backs lessons critical of evolution
2005-08-18,436.0,7053.0,Index aims for fair ranking of scientists
2005-08-18,436.0,7053.0,News in brief
2005-08-18,436.0,7053.0,International Space Station:  Testing times
2005-08-18,436.0,7053.0,Complex systems:  Order out of chaos
2005-08-18,436.0,7053.0,Deep-sea biology:  The life aquatic
2005-08-18,436.0,7053.0,Drug firms back-pedal on direct advertising
2005-08-18,436.0,7053.0,In brief
2005-08-18,436.0,7053.0,Market watch
2005-08-18,436.0,7053.0,Buddhism is no bar to an open mind. Is science?
2005-08-18,436.0,7053.0,Power-plant design should prepare for carbon capture
2005-08-18,436.0,7053.0,Answering the critics of Japanese whale research
2005-08-18,436.0,7053.0,Re-wilding North America
2005-08-18,436.0,7053.0,Live long and prosper
2005-08-18,436.0,7053.0,Anticlimax
2005-08-18,436.0,7053.0,Science in culture: Prussian precision
2005-08-18,436.0,7053.0,Biodiversity:  Turning up the heat on hotspots
2005-08-18,436.0,7053.0,Cosmology:  Original questions
2005-08-18,436.0,7053.0,Atmospheric chemistry:  Natural bleach under scrutiny
2005-08-18,436.0,7053.0,Cell biology:  Shaggy mouse tales
2005-08-18,436.0,7053.0,Astrophysics:  Swift progress
2005-08-18,436.0,7053.0,50 and 100 years ago
2005-08-18,436.0,7053.0,Cardiology:  Rips repaired
2005-08-18,436.0,7053.0,Conservation biology:  Lion attacks on humans in Tanzania
2005-08-18,436.0,7053.0,Brownian motion:  Absolute negative particle mobility
2005-08-18,436.0,7053.0,Hepatitis C
2005-08-18,436.0,7053.0,Unscrambling hepatitis C virus−host interactions
2005-08-18,436.0,7053.0,Unravelling hepatitis C virus replication from genome to function
2005-08-18,436.0,7053.0,Evasion of intracellular host defence by hepatitis C virus
2005-08-18,436.0,7053.0,Adaptive immune responses in acute and chronic hepatitis C virus infection
2005-08-18,436.0,7053.0,Challenges and successes in developing new therapies for hepatitis C
2005-08-18,436.0,7053.0,Prospects for a vaccine against the hepatitis C virus
2005-08-18,436.0,7053.0,Mechanism of action of interferon and ribavirin in treatment of hepatitis C
2005-08-18,436.0,7053.0,Hepatitis C and liver transplantation
2005-08-18,436.0,7053.0,Exotoxin A−eEF2 complex structure indicates ADP ribosylation by ribosome mimicry
2005-08-18,436.0,7053.0,An unexpectedly rapid decline in the X-ray afterglow emission of long -ray bursts
2005-08-18,436.0,7053.0,Young chondrules in CB chondrites from a giant impact in the early Solar System
2005-08-18,436.0,7053.0,Experimental measurement of the photonic properties of icosahedral quasicrystals
2005-08-18,436.0,7053.0,Liquid crystal 'blue phases' with a wide temperature range
2005-08-18,436.0,7053.0,Short-term variations in the oxidizing power of the atmosphere
2005-08-18,436.0,7053.0,In situ Os isotopes in abyssal peridotites bridge the isotopic gap between MORBs and their source mantle
2005-08-18,436.0,7053.0,Earthquake rupture dynamics frozen in exhumed ancient faults
2005-08-18,436.0,7053.0,Silurian brachiopods with soft-tissue preservation
2005-08-18,436.0,7053.0,Global hotspots of species richness are not congruent with endemism or threat
2005-08-18,436.0,7053.0,Local translation of RhoA regulates growth cone collapse
2005-08-18,436.0,7053.0,Dystrophic heart failure blocked by membrane sealant poloxamer
2005-08-18,436.0,7053.0,ERM is required for transcriptional control of the spermatogonial stem cell niche
2005-08-18,436.0,7053.0,Deficiency  of glutaredoxin 5 reveals Fe−S clusters are required for vertebrate haem synthesis
2005-08-18,436.0,7053.0,Animal virus replication and RNAi-mediated antiviral silencing in Caenorhabditis elegans
2005-08-18,436.0,7053.0,RNA interference is an antiviral defence mechanism in Caenorhabditis elegans
2005-08-18,436.0,7053.0,Conditional telomerase induction causes proliferation of hair follicle stem cells
2005-08-18,436.0,7053.0,Endonucleolytic processing of covalent protein-linked DNA double-strand breaks
2005-08-18,436.0,7053.0,The lie of the land
2005-08-18,436.0,7053.0,Meeting (to move) up
2005-08-18,436.0,7053.0,Corrections
2005-08-18,436.0,7053.0,"David Wallace, director, Isaac Newton Institute for Mathematical Sciences, University of Cambridge"
2005-08-18,436.0,7053.0,Scientists & Societies
2005-08-18,436.0,7053.0,Graduate Journal:  Master of my fate
2005-08-18,436.0,7053.0,Spotlight on Malaysia
2005-08-18,436.0,7053.0,The bell-curve drug
2005-08-11,436.0,7052.0,Keeping religion out of science class
2005-08-11,436.0,7052.0,Life in the old doc yet
2005-08-11,436.0,7052.0,Tale of two tigers
2005-08-11,436.0,7052.0,Research highlights
2005-08-11,436.0,7052.0,Medics braced for fresh superbug
2005-08-11,436.0,7052.0,Preparations get under way for tsunami warning system
2005-08-11,436.0,7052.0,Scans provide picture of brain activity
2005-08-11,436.0,7052.0,"Four years on, no transgenes found in Mexican maize"
2005-08-11,436.0,7052.0,Scientists attack Bush over intelligent design
2005-08-11,436.0,7052.0,Anti-terror study tracks gas dispersal
2005-08-11,436.0,7052.0,Japan accelerates global supercomputer war
2005-08-11,436.0,7052.0,Sidelines
2005-08-11,436.0,7052.0,Europe set for tough debate on curbing aircraft emissions
2005-08-11,436.0,7052.0,News in brief
2005-08-11,436.0,7052.0,Correction
2005-08-11,436.0,7052.0,Singapore:  An irresistible force
2005-08-11,436.0,7052.0,Cell biology:  The secret life of sperm
2005-08-11,436.0,7052.0,Science after retirement age:  Breaking the age barrier
2005-08-11,436.0,7052.0,Ancient foil maker wraps up mobile-phone market
2005-08-11,436.0,7052.0,In brief
2005-08-11,436.0,7052.0,Harry Potter and the recessive allele
2005-08-11,436.0,7052.0,Tunnel vision all in the mind at Hothouse High
2005-08-11,436.0,7052.0,Misconduct: acceptable practices differ by field
2005-08-11,436.0,7052.0,Cannabis on a downer
2005-08-11,436.0,7052.0,The rovers' tale
2005-08-11,436.0,7052.0,Exhibition:  Down and out
2005-08-11,436.0,7052.0,Chemistry to die for
2005-08-11,436.0,7052.0,Creatures and craters
2005-08-11,436.0,7052.0,Neuroscience:  Neurons and navigation
2005-08-11,436.0,7052.0,Magnetospheric physics:  Turbulence on a small scale
2005-08-11,436.0,7052.0,Plant biology:  Engineered male sterility
2005-08-11,436.0,7052.0,50 & 100 years ago
2005-08-11,436.0,7052.0,Oceanography:  A bigger nitrogen fix
2005-08-11,436.0,7052.0,Cancer:  Two in one
2005-08-11,436.0,7052.0,Organic chemistry:  Dotty solutions
2005-08-11,436.0,7052.0,Mantle geochemistry:  Big lessons from little droplets
2005-08-11,436.0,7052.0,Phytochemistry:  Structure of the blue cornflower pigment
2005-08-11,436.0,7052.0,Colorectal cancer:  Mutations in a signalling pathway
2005-08-11,436.0,7052.0,The map-based sequence of the rice genome
2005-08-11,436.0,7052.0,Microstructure of a spatial map in the entorhinal cortex
2005-08-11,436.0,7052.0,Evasion of the p53 tumour surveillance network by tumour-derived MYC mutants
2005-08-11,436.0,7052.0,A contractile nuclear actin network drives chromosome congression in oocytes
2005-08-11,436.0,7052.0,A dark jet dominates the power output of the stellar black hole Cygnus X-1
2005-08-11,436.0,7052.0,Discovery of the triple asteroidal system 87 Sylvia
2005-08-11,436.0,7052.0,In situ multi-satellite detection of coherent vortices as a manifestation of Alfvénic turbulence
2005-08-11,436.0,7052.0,Negative lattice expansion from the superconductivity−antiferromagnetism crossover in ruthenium copper oxides
2005-08-11,436.0,7052.0,A late Eemian aridity pulse in central Europe during the last glacial inception
2005-08-11,436.0,7052.0,The chemical structure of the Hawaiian mantle plume
2005-08-11,436.0,7052.0,A wide depth distribution of seismic tremors along the northern Cascadia margin
2005-08-11,436.0,7052.0,The hangover gene defines a stress pathway required for ethanol tolerance development
2005-08-11,436.0,7052.0,Small vertical movement of a K+ channel voltage sensor measured with luminescence energy transfer
2005-08-11,436.0,7052.0,Gating charge displacement in voltage-gated ion channels involves limited transmembrane movement
2005-08-11,436.0,7052.0,Voltage-sensor activation with a tarantula toxin as cargo
2005-08-11,436.0,7052.0,Predictive models of molecular machines involved in Caenorhabditis elegans early embryogenesis
2005-08-11,436.0,7052.0,The ERECTA gene regulates plant transpiration efficiency in Arabidopsis
2005-08-11,436.0,7052.0,Identification of JAK/STAT signalling components by genome-wide RNA interference
2005-08-11,436.0,7052.0,A high-resolution map of active promoters in the human genome
2005-08-11,436.0,7052.0,Corrigendum: EphB receptor activity suppresses colorectal cancer progression
2005-08-11,436.0,7052.0,Erratum: An integrated view of the chemistry and mineralogy of martian soils
2005-08-11,436.0,7052.0,Corrigendum: Similar response of labile and resistant soil organic matter pools to changes in temperature
2005-08-11,436.0,7052.0,Addendum:  Evidence for magmatic evolution and diversity on Mars from infrared observations
2005-08-11,436.0,7052.0,Searching questions
2005-08-11,436.0,7052.0,Breaking open a closed system
2005-08-11,436.0,7052.0,Correction
2005-08-11,436.0,7052.0,"Eric Staeva-Vieira, business analyst, Rodman and Renshaw, New York"
2005-08-11,436.0,7052.0,Recruiters & Academia
2005-08-11,436.0,7052.0,Graduate Journal:  A tale of a whale
2005-08-11,436.0,7052.0,Highlight: Research Foundation and Charities
2005-08-11,436.0,7052.0,Highlight: British Columbia
2005-08-11,436.0,7052.0,"Prometheus unbound, at last"
2005-08-04,436.0,7051.0,Station at a crossroads
2005-08-04,436.0,7051.0,Count themselves lucky
2005-08-04,436.0,7051.0,A dog's life
2005-08-04,436.0,7051.0,Research highlights
2005-08-04,436.0,7051.0,Senator boosts chances of stem-cell reform
2005-08-04,436.0,7051.0,More falling foam puts shuttle programme in serious doubt
2005-08-04,436.0,7051.0,Bone cells linked to creation of fresh eggs in mammals
2005-08-04,436.0,7051.0,Sidelines
2005-08-04,436.0,7051.0,Shadow hangs over research into Japan's bomb victims
2005-08-04,436.0,7051.0,Mars orbiter ready to scout for future landing sites as NASA looks ahead
2005-08-04,436.0,7051.0,Drugs could head off a flu pandemic — but only if we respond fast enough
2005-08-04,436.0,7051.0,US energy bill pushes research but fails to cut consumption
2005-08-04,436.0,7051.0,News in brief
2005-08-04,436.0,7051.0,Pluto voyage:  A man with a mission
2005-08-04,436.0,7051.0,Malyasian biotechnology:  The valley of ghosts
2005-08-04,436.0,7051.0,Dramatizing maths:  What's the plot?
2005-08-04,436.0,7051.0,Fatal attraction
2005-08-04,436.0,7051.0,In Brief
2005-08-04,436.0,7051.0,Market Watch
2005-08-04,436.0,7051.0,China building teams to tackle public-health crises
2005-08-04,436.0,7051.0,Education and penalties are key to tackling misconduct
2005-08-04,436.0,7051.0,Academia's 'misconduct' is acceptable to industry
2005-08-04,436.0,7051.0,Misconduct: pressure to achieve corrodes ideals
2005-08-04,436.0,7051.0,Cool is not enough
2005-08-04,436.0,7051.0,Russia's secret weapons
2005-08-04,436.0,7051.0,Science in culture: Surface tensions
2005-08-04,436.0,7051.0,Geochemistry:  On the Moon as it was on Earth
2005-08-04,436.0,7051.0,Neurobiology:  Getting axons going
2005-08-04,436.0,7051.0,Quantum Information:  Putting certainty in the bank
2005-08-04,436.0,7051.0,50 & 100 years ago
2005-08-04,436.0,7051.0,Ecology:  Neutral theory tested by birds
2005-08-04,436.0,7051.0,Cancer:  Crime and punishment
2005-08-04,436.0,7051.0,Earth science:  Trouble under Tonga?
2005-08-04,436.0,7051.0,Cell biology:  Without a raft
2005-08-04,436.0,7051.0,Dogs cloned from adult somatic cells
2005-08-04,436.0,7051.0,Tumour biology:  Senescence in premalignant tumours
2005-08-04,436.0,7051.0,What Henslow taught Darwin
2005-08-04,436.0,7051.0,A possible unifying principle for mechanosensation
2005-08-04,436.0,7051.0,Terrestrial nitrogen and noble gases in lunar soils
2005-08-04,436.0,7051.0,Oncogene-induced senescence as an initial barrier in lymphoma development
2005-08-04,436.0,7051.0,The obscuration by dust of most of the growth of supermassive black holes
2005-08-04,436.0,7051.0,No oceans on Titan from the absence of a near-infrared specular reflection
2005-08-04,436.0,7051.0,Partial quantum information
2005-08-04,436.0,7051.0,Measurement of the conductance of single conjugated molecules
2005-08-04,436.0,7051.0,Stability of the Larsen B ice shelf on the Antarctic Peninsula during the Holocene epoch
2005-08-04,436.0,7051.0,Increasing destructiveness of tropical cyclones over the past 30 years
2005-08-04,436.0,7051.0,Earthquake slip weakening and asperities explained by thermal pressurization
2005-08-04,436.0,7051.0,Dental microwear texture analysis shows within-species diet variability in fossil hominins
2005-08-04,436.0,7051.0,Refractory periods and climate forcing in cholera dynamics
2005-08-04,436.0,7051.0,Genetic interactions between polymorphisms that affect gene expression in yeast
2005-08-04,436.0,7051.0,Centrosome localization determines neuronal polarity
2005-08-04,436.0,7051.0,Licensing of natural killer cells by host major histocompatibility complex class I molecules
2005-08-04,436.0,7051.0,The origin of the naked grains of maize
2005-08-04,436.0,7051.0,BRAFE600-associated senescence-like cell cycle arrest of human naevi
2005-08-04,436.0,7051.0,Crucial role of p53-dependent cellular senescence in suppression of Pten-deficient tumorigenesis
2005-08-04,436.0,7051.0,A cytokinesis furrow is positioned by two consecutive signals
2005-08-04,436.0,7051.0,Transcription of mammalian messenger RNAs by a nuclear RNA polymerase of mitochondrial origin
2005-08-04,436.0,7051.0,TRBP recruits the Dicer complex to Ago2 for microRNA processing and gene silencing
2005-08-04,436.0,7051.0,You've got to laugh...
2005-08-04,436.0,7051.0,An individual approach
2005-08-04,436.0,7051.0,On firm foundations
2005-08-04,436.0,7051.0,Pigs on the wing
2005-07-28,436.0,7050.0,India's just deserts
2005-07-28,436.0,7050.0,Born to be in Brussels
2005-07-28,436.0,7050.0,Independence at the top
2005-07-28,436.0,7050.0,Research highlights
2005-07-28,436.0,7050.0,Nuclear deal riles India's researchers
2005-07-28,436.0,7050.0,Sighting of 'extinct' bird may have been a case of mistaken identity
2005-07-28,436.0,7050.0,Beta-blockers tackle memories of horror
2005-07-28,436.0,7050.0,Sidelines
2005-07-28,436.0,7050.0,Senate hearings strengthen calls for US action over climate
2005-07-28,436.0,7050.0,Snapshot:  Fresh scope
2005-07-28,436.0,7050.0,Australian scientists protest at loss of funding board
2005-07-28,436.0,7050.0,Biodiversity and climate form focus of forest canopy plan
2005-07-28,436.0,7050.0,Neuroscientists see red over Dalai Lama
2005-07-28,436.0,7050.0,News in brief
2005-07-28,436.0,7050.0,In defence of data
2005-07-28,436.0,7050.0,Lymphatic system:  Unlocking the drains
2005-07-28,436.0,7050.0,Painkiller in the dock
2005-07-28,436.0,7050.0,Sanctions should not apply to biomedical research
2005-07-28,436.0,7050.0,"Bioterror killed five in US; guns kill 30,000 a year"
2005-07-28,436.0,7050.0,Ethics debate is what put Newcastle paper in the news
2005-07-28,436.0,7050.0,Misconduct: lower ranks take most of the blame
2005-07-28,436.0,7050.0,Power and the people
2005-07-28,436.0,7050.0,A planet tells its story
2005-07-28,436.0,7050.0,Laying down the laws
2005-07-28,436.0,7050.0,Exhibition:  Snow business
2005-07-28,436.0,7050.0,Outsmarted by ants
2005-07-28,436.0,7050.0,Earth sciences:  Ghosts from within
2005-07-28,436.0,7050.0,Cancer:  One step at a time
2005-07-28,436.0,7050.0,Carbon cycle:  The age of the Amazon's breath
2005-07-28,436.0,7050.0,Materials science:  Sticky business
2005-07-28,436.0,7050.0,Cognitive neuroscience:  Decision amid uncertainty
2005-07-28,436.0,7050.0,Quantum optics:  Crystal-clear images
2005-07-28,436.0,7050.0,50 and 100 years ago
2005-07-28,436.0,7050.0,Neuroscience:  Genomics reaches the synapse
2005-07-28,436.0,7050.0,Forgery:  ‘Fingerprinting’ documents and packaging
2005-07-28,436.0,7050.0,Insect defences:  Taste alteration and endoparasites
2005-07-28,436.0,7050.0,Climate:  How unusual is today's solar activity?
2005-07-28,436.0,7050.0,Climate:  How unusual is today's solar activity? (reply)
2005-07-28,436.0,7050.0,India
2005-07-28,436.0,7050.0,Then and now
2005-07-28,436.0,7050.0,Biotech boom
2005-07-28,436.0,7050.0,Vaccines on trial
2005-07-28,436.0,7050.0,India's drug tests
2005-07-28,436.0,7050.0,Ayurveda
2005-07-28,436.0,7050.0,Breathing life into biology
2005-07-28,436.0,7050.0,Coming home
2005-07-28,436.0,7050.0,Rivalry and red tape
2005-07-28,436.0,7050.0,Among the best
2005-07-28,436.0,7050.0,The coming epidemic
2005-07-28,436.0,7050.0,Experimental investigation of geologically produced antineutrinos with KamLAND
2005-07-28,436.0,7050.0,Evidence for magmatic evolution and diversity on Mars from infrared observations
2005-07-28,436.0,7050.0,Systematic analysis of genes required for synapse structure and function
2005-07-28,436.0,7050.0,Genes that mediate breast cancer metastasis to lung
2005-07-28,436.0,7050.0,The ‘solar model problem’ solved by the abundance of neon in nearby stars
2005-07-28,436.0,7050.0,Crossover from ‘mesoscopic’ to ‘universal’ phase for electron transmission in quantum dots
2005-07-28,436.0,7050.0,Unconventional critical behaviour in a quasi-two-dimensional organic conductor
2005-07-28,436.0,7050.0,Young organic matter as a source of carbon dioxide outgassing from Amazonian rivers
2005-07-28,436.0,7050.0,A sharp lithosphere–asthenosphere boundary imaged beneath eastern North America
2005-07-28,436.0,7050.0,Host shift to an invasive plant triggers rapid animal hybrid speciation
2005-07-28,436.0,7050.0,Robust habit learning in the absence of awareness and independent of the medial temporal lobe
2005-07-28,436.0,7050.0,Molecular recycling within amyloid fibrils
2005-07-28,436.0,7050.0,Action potential refractory period in ureter smooth muscle is set by Ca sparks and BK channels
2005-07-28,436.0,7050.0,Somatic control of germline sexual development is mediated by the JAK/STAT pathway
2005-07-28,436.0,7050.0,Temporal targeting of tumour cells and neovasculature with a nanoscale delivery system
2005-07-28,436.0,7050.0,The Lyme disease agent exploits a tick protein to infect the mammalian host
2005-07-28,436.0,7050.0,T-cell receptor triggering is critically dependent on the dimensions of its peptide-MHC ligand
2005-07-28,436.0,7050.0,Functional coordination of intraflagellar transport motors
2005-07-28,436.0,7050.0,Optimality and evolutionary tuning of the expression level of a protein
2005-07-28,436.0,7050.0,Somatic misexpression of germline P granules and enhanced RNA interference in retinoblastoma pathway mutants
2005-07-28,436.0,7050.0,India's changing face
2005-07-28,436.0,7050.0,"Floyd Bloom, chief scientific officer and chairman of the board, Neurome, La Jolla, California"
2005-07-28,436.0,7050.0,Recruiters & Academia
2005-07-28,436.0,7050.0,Graduate Journal:  Crisis of faith
2005-07-28,436.0,7050.0,The forever kitten
2005-07-21,436.0,7049.0,All together now
2005-07-21,436.0,7049.0,Socialism in one country
2005-07-21,436.0,7049.0,Agency under siege
2005-07-21,436.0,7049.0,Research highlights
2005-07-21,436.0,7049.0,Psychologists warn of more suicide attacks in the wake of London bombs
2005-07-21,436.0,7049.0,Altered embryos offered as solution to stem-cell rift
2005-07-21,436.0,7049.0,Bird flu: crossing borders
2005-07-21,436.0,7049.0,Arsenic-free water still a pipedream
2005-07-21,436.0,7049.0,Malaysia plans 'red book' in its attempts to go green
2005-07-21,436.0,7049.0,Asia squeezes Europe's lead in science
2005-07-21,436.0,7049.0,Sidelines
2005-07-21,436.0,7049.0,Animal-rights group sues over 'disturbing' work on sea lions
2005-07-21,436.0,7049.0,News in brief
2005-07-21,436.0,7049.0,Fusion energy:  Just around the corner
2005-07-21,436.0,7049.0,Cuban science:  ¿Vive la revolución?
2005-07-21,436.0,7049.0,Pumping up the volume
2005-07-21,436.0,7049.0,In brief
2005-07-21,436.0,7049.0,Market watch
2005-07-21,436.0,7049.0,"Unlike climate science, GM is full of uncertainties"
2005-07-21,436.0,7049.0,Leave GM analysis to the relevant scientists
2005-07-21,436.0,7049.0,Compensation for climate change must meet needs
2005-07-21,436.0,7049.0,There's more to a colourful life than simply sex
2005-07-21,436.0,7049.0,Letters from a hero
2005-07-21,436.0,7049.0,Darwin's first love
2005-07-21,436.0,7049.0,Documentary:  In the right place at the right time
2005-07-21,436.0,7049.0,Science in culture: A trick of the tiles
2005-07-21,436.0,7049.0,Palaeoclimate:  Foreshadowing the glacial era
2005-07-21,436.0,7049.0,Behavioural genetics:  Sex in fruitflies is fruitless
2005-07-21,436.0,7049.0,Asteroids:  Shaken on impact
2005-07-21,436.0,7049.0,50 and 100 years ago
2005-07-21,436.0,7049.0,Metabolism:  A is for adipokine
2005-07-21,436.0,7049.0,Parasitology:  Triple genome triumph
2005-07-21,436.0,7049.0,Radiocarbon dating:  Jewish inspiration of Christian catacombs
2005-07-21,436.0,7049.0,Palaeoclimatology:  Formation of Precambrian sediment ripples
2005-07-21,436.0,7049.0,Palaeoclimatology:  Formation of Precambrian sediment ripples (reply)
2005-07-21,436.0,7049.0,Eocene bipolar glaciation associated with global carbon cycle changes
2005-07-21,436.0,7049.0,Neural crest origins of the neck and shoulder
2005-07-21,436.0,7049.0,Serum retinol binding protein 4 contributes to insulin resistance in obesity and type 2 diabetes
2005-07-21,436.0,7049.0,Extreme collisions between planetesimals as the origin of warm dust around a Sun-like star
2005-07-21,436.0,7049.0,Seismic resurfacing by a single impact on the asteroid 433 Eros
2005-07-21,436.0,7049.0,Massively parallel manipulation of single cells and microparticles using optical images
2005-07-21,436.0,7049.0,Direct observation of electron dynamics in the attosecond domain
2005-07-21,436.0,7049.0,Spin transition of iron in magnesiowüstite in the Earth's lower mantle
2005-07-21,436.0,7049.0,The long-term strength of Europe and its implications for plate-forming processes
2005-07-21,436.0,7049.0,Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies
2005-07-21,436.0,7049.0,Deep sub-seafloor prokaryotes stimulated at interfaces over geological time
2005-07-21,436.0,7049.0,Male-specific fruitless specifies the neural substrates of Drosophila courtship behaviour
2005-07-21,436.0,7049.0,"EphrinB2 is the entry receptor for Nipah virus, an emergent deadly paramyxovirus"
2005-07-21,436.0,7049.0,Regulation of Mycobacterium tuberculosis cell envelope composition and virulence by intramembrane proteolysis
2005-07-21,436.0,7049.0,Trans-SNARE pairing can precede a hemifusion intermediate in intracellular membrane fusion
2005-07-21,436.0,7049.0,Structural basis of family-wide Rab GTPase recognition by rabenosyn-5
2005-07-21,436.0,7049.0,Chloride/proton antiporter activity of mammalian CLC proteins ClC-4 and ClC-5
2005-07-21,436.0,7049.0,Voltage-dependent electrogenic chloride/proton exchange by endosomal CLC proteins
2005-07-21,436.0,7049.0,SUMO-modified PCNA recruits Srs2 to prevent recombination during S phase
2005-07-21,436.0,7049.0,A tangential route to success
2005-07-21,436.0,7049.0,Learning to mentor
2005-07-21,436.0,7049.0,"Giovanni Galizia, professor of neurobiology, University of Konstanz, Germany"
2005-07-21,436.0,7049.0,Scientists & Societies
2005-07-21,436.0,7049.0,Graduate Journal:  A study in time
2005-07-21,436.0,7049.0,Don't mention the 'F' word
2005-07-14,436.0,7048.0,"Action, not words"
2005-07-14,436.0,7048.0,Two cheers for the G8
2005-07-14,436.0,7048.0,Diversionary tactics
2005-07-14,436.0,7048.0,Research highlights
2005-07-14,436.0,7048.0,Grim but determined  the G8 reaches accord on Africa and climate
2005-07-14,436.0,7048.0,Deep Impact: sifting through the debris
2005-07-14,436.0,7048.0,Rival monsoon forecasts banned
2005-07-14,436.0,7048.0,Sidelines
2005-07-14,436.0,7048.0,Caveman DNA hints at map of migration
2005-07-14,436.0,7048.0,"Time to move on from shuttle, says astronaut"
2005-07-14,436.0,7048.0,News in brief
2005-07-14,436.0,7048.0,Spray-on skin:  Hard graft
2005-07-14,436.0,7048.0,Earth observing:  Something to watch over us
